119,151,tcp://10.244.0.113:5555,0.5138936042785645
101,103,tcp://10.244.1.27:5555,0.3419663906097412
148,151,tcp://10.244.0.113:5555,0.004579305648803711
229,247,tcp://10.244.1.29:5555,0.0026824474334716797
220,247,tcp://10.244.1.29:5555,0.0027227401733398438
6,62,tcp://10.244.1.25:5555,0.0012047290802001953
94,98,tcp://10.244.1.26:5555,0.002716064453125
16,62,tcp://10.244.1.25:5555,0.0011615753173828125
8,62,tcp://10.244.1.25:5555,0.0011436939239501953
143,151,tcp://10.244.0.113:5555,0.004549503326416016
77,98,tcp://10.244.1.26:5555,0.0027267932891845703
223,247,tcp://10.244.1.29:5555,0.002889394760131836
127,151,tcp://10.244.0.113:5555,0.004667520523071289
35,62,tcp://10.244.1.25:5555,0.0011358261108398438
91,98,tcp://10.244.1.26:5555,0.0026123523712158203
55,62,tcp://10.244.1.25:5555,0.001093149185180664
17,62,tcp://10.244.1.25:5555,0.0011203289031982422
204,247,tcp://10.244.1.29:5555,0.0025787353515625
15,62,tcp://10.244.1.25:5555,0.0013110637664794922
103,103,tcp://10.244.1.27:5555,0.003622770309448242
40,62,tcp://10.244.1.25:5555,0.0011742115020751953
203,247,tcp://10.244.1.29:5555,0.0026595592498779297
234,247,tcp://10.244.1.29:5555,0.0026924610137939453
98,98,tcp://10.244.1.26:5555,0.0028018951416015625
120,151,tcp://10.244.0.113:5555,0.0043792724609375
170,247,tcp://10.244.1.29:5555,0.0024971961975097656
53,62,tcp://10.244.1.25:5555,0.0010912418365478516
159,247,tcp://10.244.1.29:5555,0.002572298049926758
170,247,tcp://10.244.1.29:5555,0.0026960372924804688
66,98,tcp://10.244.1.26:5555,0.0025353431701660156
80,98,tcp://10.244.1.26:5555,0.0026960372924804688
51,62,tcp://10.244.1.25:5555,0.0011692047119140625
91,98,tcp://10.244.1.26:5555,0.0030128955841064453
61,62,tcp://10.244.1.25:5555,0.0011093616485595703
184,247,tcp://10.244.1.29:5555,0.002666950225830078
52,62,tcp://10.244.1.25:5555,0.0010492801666259766
5,62,tcp://10.244.1.25:5555,0.0011682510375976562
144,151,tcp://10.244.0.113:5555,0.00458526611328125
68,98,tcp://10.244.1.26:5555,0.002642393112182617
189,247,tcp://10.244.1.29:5555,0.0026509761810302734
174,247,tcp://10.244.1.29:5555,0.002590179443359375
187,247,tcp://10.244.1.29:5555,0.0027027130126953125
50,62,tcp://10.244.1.25:5555,0.0011200904846191406
150,151,tcp://10.244.0.113:5555,0.004750251770019531
168,247,tcp://10.244.1.29:5555,0.002541780471801758
93,98,tcp://10.244.1.26:5555,0.0026009082794189453
254,1,tcp://10.244.1.24:5555,0.0035576820373535156
127,151,tcp://10.244.0.113:5555,0.004469394683837891
199,247,tcp://10.244.1.29:5555,0.0026044845581054688
200,247,tcp://10.244.1.29:5555,0.0025892257690429688
9,62,tcp://10.244.1.25:5555,0.0012347698211669922
82,98,tcp://10.244.1.26:5555,0.0026814937591552734
10,62,tcp://10.244.1.25:5555,0.0010972023010253906
172,247,tcp://10.244.1.29:5555,0.002767801284790039
192,247,tcp://10.244.1.29:5555,0.0026404857635498047
138,151,tcp://10.244.0.113:5555,0.004438638687133789
206,247,tcp://10.244.1.29:5555,0.002583026885986328
15,62,tcp://10.244.1.25:5555,0.0011010169982910156
152,247,tcp://10.244.1.29:5555,0.0051686763763427734
84,98,tcp://10.244.1.26:5555,0.0026540756225585938
56,62,tcp://10.244.1.25:5555,0.0011303424835205078
158,247,tcp://10.244.1.29:5555,0.002728700637817383
50,62,tcp://10.244.1.25:5555,0.0011119842529296875
226,247,tcp://10.244.1.29:5555,0.002599477767944336
6,62,tcp://10.244.1.25:5555,0.0011239051818847656
105,None,,
229,247,tcp://10.244.1.29:5555,0.0026438236236572266
27,62,tcp://10.244.1.25:5555,0.0012934207916259766
156,247,tcp://10.244.1.29:5555,0.002773284912109375
153,247,tcp://10.244.1.29:5555,0.0026917457580566406
155,247,tcp://10.244.1.29:5555,0.0025835037231445312
19,62,tcp://10.244.1.25:5555,0.0011358261108398438
221,247,tcp://10.244.1.29:5555,0.002643108367919922
178,247,tcp://10.244.1.29:5555,0.0025343894958496094
