119,1,tcp://10.244.0.167:5555,0.00020933151245117188
208,151,tcp://10.244.0.170:5555,0.00011849403381347656
179,247,tcp://10.244.1.30:5555,0.00011730194091796875
16,247,tcp://10.244.1.30:5555,0.00011229515075683594
211,62,tcp://10.244.1.25:5555,0.00012636184692382812
35,247,tcp://10.244.1.30:5555,0.00011181831359863281
227,62,tcp://10.244.1.25:5555,0.00011181831359863281
244,247,tcp://10.244.1.30:5555,0.00011658668518066406
119,247,tcp://10.244.1.30:5555,0.00011444091796875
80,151,tcp://10.244.0.170:5555,0.00011372566223144531
192,98,tcp://10.244.1.27:5555,0.00011372566223144531
212,247,tcp://10.244.1.30:5555,0.00011682510375976562
74,247,tcp://10.244.1.30:5555,0.00011730194091796875
79,98,tcp://10.244.1.27:5555,0.00011491775512695312
211,98,tcp://10.244.1.27:5555,0.0001220703125
74,247,tcp://10.244.1.30:5555,0.00011563301086425781
5,98,tcp://10.244.1.27:5555,0.00011849403381347656
130,62,tcp://10.244.1.25:5555,0.00011444091796875
208,151,tcp://10.244.0.170:5555,0.00011730194091796875
193,247,tcp://10.244.1.30:5555,0.00011444091796875
18,247,tcp://10.244.1.30:5555,0.00011587142944335938
187,62,tcp://10.244.1.25:5555,0.00011706352233886719
199,247,tcp://10.244.1.30:5555,0.00014090538024902344
101,247,tcp://10.244.1.30:5555,0.00012063980102539062
41,103,tcp://10.244.0.168:5555,0.00012087821960449219
141,62,tcp://10.244.1.25:5555,0.00012803077697753906
62,151,tcp://10.244.0.170:5555,0.00011396408081054688
218,62,tcp://10.244.1.25:5555,0.00010848045349121094
153,None,,
70,None,,
62,62,tcp://10.244.1.25:5555,0.002265453338623047
195,None,,
101,None,,
78,None,,
23,62,tcp://10.244.1.25:5555,0.0018239021301269531
6,62,tcp://10.244.1.25:5555,0.0018432140350341797
246,None,,
44,62,tcp://10.244.1.25:5555,0.001613616943359375
34,62,tcp://10.244.1.25:5555,0.0017495155334472656
135,None,,
20,62,tcp://10.244.1.25:5555,0.0017175674438476562
199,None,,
